,pl_b1_raw_log_c1,pl_b1_raw_alpha1,pl_b1_raw_b1,pl_b1_raw_alpha2,commit_id
0,-2.9528135013414256,0.441734381703047,8,1.135486883998711,f996dcd88d311db1fc35cfa39abe58f0e7d6439d
1,-2.9320402930432516,0.4841919008484525,12,1.1989052472872381,f996dcd88d311db1fc35cfa39abe58f0e7d6439d
2,-2.9490386295351008,0.45636356658917776,10,1.1765736525701804,f996dcd88d311db1fc35cfa39abe58f0e7d6439d
3,-2.935593020417683,0.4694434061850811,10,1.168884560982185,f996dcd88d311db1fc35cfa39abe58f0e7d6439d
4,-2.9342487213305635,0.4817363248362764,10,1.1506796471966385,f996dcd88d311db1fc35cfa39abe58f0e7d6439d
5,-2.915063547843529,0.4761494645466731,10,1.1775845887930863,f996dcd88d311db1fc35cfa39abe58f0e7d6439d
6,-2.9266289301060295,0.4771561645098315,12,1.2175843582348158,f996dcd88d311db1fc35cfa39abe58f0e7d6439d
7,-2.97136230102787,0.42107909441502445,8,1.1414903913812793,f996dcd88d311db1fc35cfa39abe58f0e7d6439d
8,-2.944712117254154,0.44047077746778196,8,1.1348081936683916,f996dcd88d311db1fc35cfa39abe58f0e7d6439d
9,-2.920297304605015,0.48085153739023895,10,1.1656945458773667,f996dcd88d311db1fc35cfa39abe58f0e7d6439d
10,-2.920210029832567,0.47243115839199085,10,1.172636393960775,f996dcd88d311db1fc35cfa39abe58f0e7d6439d
11,-2.9339908623017297,0.4510308508760693,8,1.1351757390218034,f996dcd88d311db1fc35cfa39abe58f0e7d6439d
12,-2.9169919925644225,0.4768359979276984,10,1.1740481308937545,f996dcd88d311db1fc35cfa39abe58f0e7d6439d
13,-2.9385046598818945,0.4498074742922279,8,1.1322620997125388,f996dcd88d311db1fc35cfa39abe58f0e7d6439d
14,-2.9406447934747404,0.43672332776858114,8,1.1388917183365272,f996dcd88d311db1fc35cfa39abe58f0e7d6439d
15,-2.950116898999234,0.4265663093877094,8,1.1465766905027739,f996dcd88d311db1fc35cfa39abe58f0e7d6439d
16,-2.930820400358987,0.47309704515649487,10,1.162635878109115,f996dcd88d311db1fc35cfa39abe58f0e7d6439d
17,-2.9417904259652237,0.449709125130384,10,1.18259367959039,f996dcd88d311db1fc35cfa39abe58f0e7d6439d
18,-2.907854259455799,0.4814018822367124,10,1.1753720901359486,f996dcd88d311db1fc35cfa39abe58f0e7d6439d
19,-2.9427524397107283,0.4652693404923622,10,1.1732810734318264,f996dcd88d311db1fc35cfa39abe58f0e7d6439d
