,pl_b0_raw_log_c1_SN_cov_orig,pl_b0_raw_log_c1_SN_cov_aligned,pl_b0_raw_log_c1_SN_cov_ind,pl_b0_raw_alpha1_SN_cov_orig,pl_b0_raw_alpha1_SN_cov_aligned,pl_b0_raw_alpha1_SN_cov_ind,fit_cvpca_w_log_c1_SN_cov_orig,fit_cvpca_w_log_c1_SN_cov_aligned,fit_cvpca_w_log_c1_SN_cov_ind,fit_cvpca_w_alpha1_SN_cov_orig,fit_cvpca_w_alpha1_SN_cov_aligned,fit_cvpca_w_alpha1_SN_cov_ind,commit_id,nm
0,-2.119309379309446,-2.158749829558808,-2.166359387255368,1.038694356778179,1.0311763113635746,1.0279863361032622,-3.6330250391344783,-2.412263219731775,-3.579968879244026,0.7055960177497503,0.9410996830190926,0.7279360616265488,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170604_MP031_2017-06-28
1,-2.1492115615116507,-2.1433601652977865,-2.170243440649204,1.0317653735870558,1.0349718174905507,1.0260654028811025,-3.5963079115024637,-2.4007610728444417,-3.890054190585378,0.7129790517464418,0.9457122121830182,0.6668927346216684,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170604_MP031_2017-06-28
2,-2.1059833233903906,-2.1500938146865853,-2.1680121083620096,1.041148921515423,1.0326676913775783,1.0269298143287493,-3.5992462814139956,-2.436924991023601,-3.7505926108995435,0.7103390095847602,0.9368788364626975,0.6954343740500066,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170604_MP031_2017-06-28
3,-2.1280678349597903,-2.1622662142569125,-2.1626496767162706,1.035446364438416,1.0309282737605043,1.027698743722955,-3.624944249699478,-2.4204204396081024,-3.5116759701200855,0.705624609878097,0.9408541158823439,0.7427821974042152,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170604_MP031_2017-06-28
4,-2.1237442912082294,-2.144562392894442,-2.167175365837195,1.0366902348331912,1.0331048640412515,1.027211752553682,-3.5608225624714134,-2.415872020400679,-3.77304085539026,0.7181629945598299,0.9409212363375029,0.6906430812031548,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170604_MP031_2017-06-28
5,-2.1134543212779775,-2.130618362557092,-2.169251691989098,1.0395044375373765,1.0377710211057707,1.0281924918354923,-4.099319075541106,-2.4573735131526977,-3.864563858037178,0.6138134263872518,0.934849105392039,0.6721952389544705,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170604_MP031_2017-06-28
6,-2.1230297723427842,-2.1384717884900635,-2.1628853962835217,1.0367090788704836,1.036136749198973,1.0280889417405252,-3.64911377004774,-2.4389488947384725,-3.717129620870468,0.7029889503708562,0.9396695222605759,0.7008573881660005,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170604_MP031_2017-06-28
7,-2.1064126685387827,-2.1486685100047906,-2.1583185126910154,1.0417663978624714,1.0330497340084421,1.0307561473373017,-3.673050773181503,-2.438032937293873,-3.6971479234162543,0.6966431329960989,0.9366834509531381,0.7034695566129943,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170604_MP031_2017-06-28
8,-2.1200822868472553,-2.1478731149439856,-2.1726462867238028,1.0378976764319496,1.033970155019398,1.0267687505316478,-3.5842804935227632,-2.4015618369082907,-3.787626876498567,0.7153166074261259,0.9461933776179471,0.6861960461056354,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170604_MP031_2017-06-28
9,-2.1274516829404875,-2.1398841229929224,-2.175972086586091,1.0368853433219503,1.0343087163051126,1.0256037509009985,-3.4546138827622364,-2.446404370930474,-3.7249305812840108,0.7409382270714817,0.9339413988176318,0.6996418634817161,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170604_MP031_2017-06-28
