,pl_b0_raw_log_c1_SN_cov_orig,pl_b0_raw_log_c1_SN_cov_aligned,pl_b0_raw_log_c1_SN_cov_ind,pl_b0_raw_alpha1_SN_cov_orig,pl_b0_raw_alpha1_SN_cov_aligned,pl_b0_raw_alpha1_SN_cov_ind,fit_cvpca_w_log_c1_SN_cov_orig,fit_cvpca_w_log_c1_SN_cov_aligned,fit_cvpca_w_log_c1_SN_cov_ind,fit_cvpca_w_alpha1_SN_cov_orig,fit_cvpca_w_alpha1_SN_cov_aligned,fit_cvpca_w_alpha1_SN_cov_ind,commit_id,nm
10,-1.9150788316669272,-1.9126218122179244,-1.928159724764589,1.0964500802895853,1.0960336425313584,1.0890624733721834,-3.1294818586205406,-2.165571775416434,-3.0888674559866103,0.8195963931285126,1.0061976381983615,0.8318513663351886,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M160825_MP027_2016-12-14
11,-1.9163387825420775,-1.9091418221485543,-1.9280160434789555,1.0951906837511893,1.0958989713328007,1.0888953322290182,-2.952901912962458,-2.1545046449727914,-3.0760201331649712,0.8546884623152401,1.0092549253220164,0.8337876192058694,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M160825_MP027_2016-12-14
12,-1.9185621112604483,-1.9259120994789134,-1.9269518296587989,1.0956913304320344,1.0914448717982883,1.0905077624443928,-3.1926542875891557,-2.1750691757878386,-3.095304955598196,0.8072636909496471,1.00245621546143,0.8332243779399563,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M160825_MP027_2016-12-14
13,-1.9185448499039972,-1.9515827585616552,-1.9164404937576074,1.0948239596015914,1.0871380146766345,1.0917721939124554,-3.2206651777614193,-2.171440428336437,-3.0923995981157866,0.8008428916900308,1.0032047466006424,0.8308161831434782,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M160825_MP027_2016-12-14
14,-1.92210688733082,-1.9189829892686001,-1.9263428095900836,1.0945657045319628,1.0935904728266308,1.0901237141411082,-3.2388512490908177,-2.148439889678616,-3.109896828467749,0.799104573343083,1.0091747309498678,0.8283047388168577,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M160825_MP027_2016-12-14
15,-1.9104480933763575,-1.9049285260076863,-1.921378908082582,1.096139331266414,1.0971260593501824,1.0915943673973476,-3.1978498217434463,-2.1758981176363252,-3.116093916860021,0.8063366734679003,1.0041391636407213,0.8287308479998187,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M160825_MP027_2016-12-14
16,-1.9149052624371976,-1.9114185318259425,-1.9093943528572388,1.0959390415055446,1.094224347213474,1.0935094807371475,-3.1270408854404987,-2.137460882665901,-3.046235943490429,0.8199241458944175,1.010085988549091,0.8415088528461101,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M160825_MP027_2016-12-14
17,-1.920000060429571,-1.925183473431808,-1.9228888441854073,1.0945085865800066,1.0911924811299454,1.091447689838007,-3.2848402288642835,-2.167879453371309,-3.252211058669312,0.7901992229237054,1.0042134681496684,0.8008139332455764,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M160825_MP027_2016-12-14
18,-1.9223161774258313,-1.893880113652454,-1.9099419977646066,1.0934734768135064,1.0982785098153893,1.094510934027318,-3.285992961448808,-2.151831732296472,-3.0857798498295934,0.7878101988802755,1.007871345914829,0.8329479929973809,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M160825_MP027_2016-12-14
19,-1.9203587482912325,-1.9152559940046847,-1.9155468295637073,1.0956938505093232,1.093844861062974,1.0924884555829872,-3.232607788478212,-2.1648173272117246,-3.2857661414012616,0.7987700911620207,1.0049556331657121,0.7931302281116437,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M160825_MP027_2016-12-14
