,pl_b0_raw_log_c1_SN_cov_orig,pl_b0_raw_log_c1_SN_cov_aligned,pl_b0_raw_log_c1_SN_cov_ind,pl_b0_raw_alpha1_SN_cov_orig,pl_b0_raw_alpha1_SN_cov_aligned,pl_b0_raw_alpha1_SN_cov_ind,fit_cvpca_w_log_c1_SN_cov_orig,fit_cvpca_w_log_c1_SN_cov_aligned,fit_cvpca_w_log_c1_SN_cov_ind,fit_cvpca_w_alpha1_SN_cov_orig,fit_cvpca_w_alpha1_SN_cov_aligned,fit_cvpca_w_alpha1_SN_cov_ind,commit_id,nm
0,-2.2380007703954696,-2.204866994181733,-2.245907784799386,1.017944398003952,1.0237862199086853,1.0153930549962957,-3.898250094521843,-2.574341767173847,-4.151457679080071,0.6646157240916923,0.9062907419104415,0.6211719008351874,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M161025_MP030_2017-05-29
1,-2.2395221047256766,-2.247046009565339,-2.2450809700004637,1.016437662076612,1.0149293906959977,1.0157770287435697,-4.015476787910162,-2.5934944641489572,-3.9212025813038087,0.6426442190169119,0.8994158812524174,0.670851952346211,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M161025_MP030_2017-05-29
2,-2.242974652713574,-2.2431644234945907,-2.241139043389624,1.0172190266601933,1.0179658939497724,1.0183111601524648,-4.079523590971123,-2.623673462476976,-4.064697983463056,0.6305563203428141,0.8957896583798987,0.6400884678523455,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M161025_MP030_2017-05-29
3,-2.251212660374376,-2.2313725518827585,-2.245792265493794,1.0136917996997814,1.018197340046322,1.0144911723212313,-4.198118045492205,-2.626136601034846,-3.9626165938351376,0.6092065673835723,0.8949083147626085,0.6607662390735036,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M161025_MP030_2017-05-29
4,-2.2441569602840947,-2.2347768947711213,-2.2496702412386003,1.0145448598700306,1.0171313695067727,1.015629689728678,-4.224565441572425,-2.5471069986552397,-3.8490062328629593,0.6014100543793003,0.9108969365704904,0.6828175982764343,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M161025_MP030_2017-05-29
5,-2.248187881780792,-2.2544803124067427,-2.246845018294881,1.0143563855923878,1.012778831869074,1.0154343978075175,-4.068789880168105,-2.581950560320116,-4.221272623407381,0.6317395892329625,0.9018716722778294,0.6049141194068298,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M161025_MP030_2017-05-29
6,-2.247638187777318,-2.2511185573305124,-2.251765941067857,1.0133379201507553,1.0142697591773298,1.0140256481002128,-3.933753341009971,-2.5498411357455875,-4.156226453139271,0.661307057420678,0.9078819313480564,0.6183938736609266,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M161025_MP030_2017-05-29
7,-2.2533424824378745,-2.2433916489417265,-2.2577490119158714,1.0142849572453292,1.0156960111046924,1.0113481575756789,-4.188751703904683,-2.5772616132327766,-4.001740680639318,0.6085596846984049,0.9021704986879472,0.652763036648989,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M161025_MP030_2017-05-29
8,-2.249567221858751,-2.2329869917308076,-2.236508852932642,1.015483088491932,1.01917214127646,1.0177178400788165,-4.065989846811485,-2.5793926608249866,-4.296883048176603,0.6359780127471912,0.9045185353115301,0.5929888921278293,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M161025_MP030_2017-05-29
9,-2.2284161681881915,-2.233485264370056,-2.2361036207903253,1.0198614958405696,1.0166213776257054,1.016589872271801,-3.865102027699021,-2.622517021527039,-3.962239743864263,0.6732082538534647,0.8945196909524035,0.6565724832986782,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M161025_MP030_2017-05-29
10,-2.252818765320334,-2.217834683662128,-2.250344779987345,1.0134597172491575,1.0206682896325874,1.0144609146930905,-4.111145730294444,-2.5840589710692035,-4.147424868780948,0.623569912586657,0.9050217660326482,0.6210567961335176,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M161025_MP030_2017-05-29
11,-2.2617622393313246,-2.2110122364738576,-2.2281402138455255,1.01194249908847,1.0229992441012046,1.0182101160256576,-4.153197404098974,-2.602098021799362,-4.160245270405362,0.6131756580700204,0.9007529184855055,0.6178966543915008,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M161025_MP030_2017-05-29
12,-2.2379401094482683,-2.2385201914693353,-2.249911546576747,1.0173408108866429,1.0187635024925927,1.0141411534068214,-4.201159174696521,-2.611584551816962,-4.002651150308639,0.6058123425125933,0.8990249275119215,0.6509026901117965,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M161025_MP030_2017-05-29
13,-2.240124292469023,-2.227744441137387,-2.2479339812591994,1.016624186202085,1.0191164656281013,1.0146263047926605,-3.9473292203796215,-2.5999303408989007,-4.276734515414489,0.6556525702012648,0.9016005803660825,0.5977643918662668,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M161025_MP030_2017-05-29
14,-2.239155171863963,-2.274262201993298,-2.250190069735044,1.019140827277878,1.0095806247136991,1.0131074895265437,-3.807332591785787,-2.5531251312624152,-4.477730905768178,0.6855665566623563,0.9075207692619678,0.5571639738505093,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M161025_MP030_2017-05-29
15,-2.242124109762663,-2.2508104573656356,-2.242123530131118,1.0173479652254542,1.015539964445536,1.0159246148506567,-4.1429345065655125,-2.611308681961146,-4.125677155962636,0.6187600382270113,0.89721742026732,0.6280961194191713,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M161025_MP030_2017-05-29
16,-2.239917197265086,-2.172895927867049,-2.247629967670753,1.0168910876583552,1.0270593319535235,1.0133457252058038,-4.225084248891639,-2.6267166615154713,-4.075470048596162,0.6016410824080038,0.8934114286360253,0.6326889061273442,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M161025_MP030_2017-05-29
17,-2.2466040337850717,-2.2104197079743884,-2.2522555042122994,1.016092360473086,1.022370178466119,1.014169146938207,-4.097301173554413,-2.601054996523106,-3.904581608930648,0.6290613360178093,0.9017224460717078,0.6692424805571859,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M161025_MP030_2017-05-29
18,-2.247110851697699,-2.2049754244322273,-2.2449455000772165,1.0166281323880457,1.0240172207184184,1.014044339438948,-3.9576629285273635,-2.639223447920859,-4.111915698604167,0.6561639617044015,0.8928519770742676,0.6290958004508159,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M161025_MP030_2017-05-29
19,-2.2466101724708416,-2.2333154101895945,-2.255379997779444,1.0168274185015724,1.018135119179031,1.012204952735599,-4.070490686855812,-2.605182095501987,-3.8933264010037716,0.6335804434946856,0.8973656504826036,0.6732775414772024,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M161025_MP030_2017-05-29
