,pl_b0_raw_log_c1_SN_cov_orig,pl_b0_raw_log_c1_SN_cov_aligned,pl_b0_raw_log_c1_SN_cov_ind,pl_b0_raw_alpha1_SN_cov_orig,pl_b0_raw_alpha1_SN_cov_aligned,pl_b0_raw_alpha1_SN_cov_ind,fit_cvpca_w_log_c1_SN_cov_orig,fit_cvpca_w_log_c1_SN_cov_aligned,fit_cvpca_w_log_c1_SN_cov_ind,fit_cvpca_w_alpha1_SN_cov_orig,fit_cvpca_w_alpha1_SN_cov_aligned,fit_cvpca_w_alpha1_SN_cov_ind,commit_id
10,-2.1649923076504045,-2.159483564138325,-2.183746834291635,1.0246224849243488,1.027106416189557,1.0192139163470029,-3.368156523617044,-2.4169740237574397,-3.990664329583624,0.7545493127440837,0.9379119882799507,0.6362277490606966,6b88d3682fe77ce8ad15b402197208ca4034cce6
11,-2.1611115619198906,-2.1546689620979387,-2.1677596660873912,1.0266298602513746,1.0301997910922633,1.0238511661926541,-3.591502419267161,-2.372478033804872,-4.505680862677825,0.706674192200753,0.9510169789764488,0.5325598909684354,6b88d3682fe77ce8ad15b402197208ca4034cce6
12,-2.161904859614056,-2.115591888069504,-2.187324833755685,1.0270469942340998,1.035966392081432,1.0183732286073828,-3.5325916511409154,-2.367264261509039,-4.285690807858979,0.7198027181164443,0.9493493296807165,0.5789969497208373,6b88d3682fe77ce8ad15b402197208ca4034cce6
13,-2.151253057433884,-2.1630591486778186,-2.183715560640021,1.0276494203923237,1.025431255059423,1.0181530741657216,-3.474762992586264,-2.404064208829473,-3.930117662006703,0.7342472397667655,0.9398202049152139,0.6470014422731031,6b88d3682fe77ce8ad15b402197208ca4034cce6
14,-2.1482563344645484,-2.1601983071098037,-2.1907852440592506,1.0292299241310545,1.0263734068999397,1.018282002895762,-3.406342231723927,-2.4359601006775797,-4.364205289620884,0.7416435503580646,0.932171153950494,0.5641235485072695,6b88d3682fe77ce8ad15b402197208ca4034cce6
15,-2.153870558680612,-2.1886272019759656,-2.1824254032645527,1.028792872239362,1.0208148460174753,1.022568052071985,-3.496143744070095,-2.392394209141108,-4.284894523504245,0.7258229801936176,0.9416617022976123,0.582826081882564,6b88d3682fe77ce8ad15b402197208ca4034cce6
16,-2.149607296623993,-2.181356903299007,-2.1726695148558046,1.0287444352149104,1.022616100860856,1.0232586999106912,-3.670754156981849,-2.4003934805995124,-3.9635728939951145,0.6931020108299439,0.9406076952012318,0.6425816322771996,6b88d3682fe77ce8ad15b402197208ca4034cce6
17,-2.1669275878468444,-2.1826417624893444,-2.20263854546262,1.0262608830041464,1.0219595821301397,1.015834871005156,-3.4294790393823074,-2.3907623533484643,-3.9191430310497055,0.7409633608346601,0.9414493854252787,0.6523971496854621,6b88d3682fe77ce8ad15b402197208ca4034cce6
18,-2.1351913214261145,-2.109511170820455,-2.187821234241565,1.0324146808673502,1.0369493336795224,1.0196710031646998,-3.631864053337628,-2.403712027984812,-3.9940534702554458,0.69990246355109,0.9423649104326082,0.639467744302907,6b88d3682fe77ce8ad15b402197208ca4034cce6
19,-2.1335374611841176,-2.196575710415253,-2.1830227741449693,1.0340461242916708,1.0203581349918076,1.0205642142336784,-3.5833819418537414,-2.427186855630604,-3.909150938261563,0.7082995119815186,0.9370603020779129,0.6519626058432901,6b88d3682fe77ce8ad15b402197208ca4034cce6
nm,ms_natimg2800_M170714_MP032_2017-08-07,ms_natimg2800_M170714_MP032_2017-08-07,ms_natimg2800_M170714_MP032_2017-08-07,ms_natimg2800_M170714_MP032_2017-08-07,ms_natimg2800_M170714_MP032_2017-08-07,ms_natimg2800_M170714_MP032_2017-08-07,ms_natimg2800_M170714_MP032_2017-08-07,ms_natimg2800_M170714_MP032_2017-08-07,ms_natimg2800_M170714_MP032_2017-08-07,ms_natimg2800_M170714_MP032_2017-08-07,ms_natimg2800_M170714_MP032_2017-08-07,ms_natimg2800_M170714_MP032_2017-08-07,ms_natimg2800_M170714_MP032_2017-08-07
