,pl_b0_raw_log_c1_SN_cov_orig,pl_b0_raw_log_c1_SN_cov_aligned,pl_b0_raw_log_c1_SN_cov_ind,pl_b0_raw_alpha1_SN_cov_orig,pl_b0_raw_alpha1_SN_cov_aligned,pl_b0_raw_alpha1_SN_cov_ind,fit_cvpca_w_log_c1_SN_cov_orig,fit_cvpca_w_log_c1_SN_cov_aligned,fit_cvpca_w_log_c1_SN_cov_ind,fit_cvpca_w_alpha1_SN_cov_orig,fit_cvpca_w_alpha1_SN_cov_aligned,fit_cvpca_w_alpha1_SN_cov_ind,commit_id
0,-2.1445478661677577,-2.1445634654462857,-2.1352020667447285,1.032120236750512,1.0330949915919079,1.0367136453426913,-3.8862805253179755,-2.3787455225513745,-3.6617490699238746,0.6538750396327475,0.9475608470037796,0.7128486244576197,6b88d3682fe77ce8ad15b402197208ca4034cce6
1,-2.1423994217230296,-2.1663515032586727,-2.1468701052747035,1.0328052950036326,1.0290762282637378,1.0330304010999645,-3.638378257377056,-2.3714254357207927,-3.9342078779065206,0.7039836156381353,0.9502272797058076,0.6601324027273412,6b88d3682fe77ce8ad15b402197208ca4034cce6
2,-2.1544725409001724,-2.127609016733554,-2.1396853915485003,1.0308153765088612,1.0340835516455904,1.0349355694537699,-3.542666092284929,-2.40069373804509,-4.343899212209351,0.7234740665486199,0.9433482001814089,0.5799681622217886,6b88d3682fe77ce8ad15b402197208ca4034cce6
3,-2.1515504304447104,-2.1448659898237508,-2.1353167347043747,1.0326822579566244,1.0328947479531727,1.0357612373966194,-3.7716588966921054,-2.4018657928260025,-4.048237954873868,0.6765302853399121,0.9419055152080894,0.6347892973160195,6b88d3682fe77ce8ad15b402197208ca4034cce6
4,-2.1569066760024107,-2.138344170342455,-2.135312836409224,1.0295172177131076,1.0340886424941307,1.0372364431617052,-3.768369849910566,-2.388218678164003,-3.7692312162395005,0.6777596604237937,0.9458218365989736,0.6918599248496858,6b88d3682fe77ce8ad15b402197208ca4034cce6
5,-2.1538771063283546,-2.1290651954362083,-2.1574111788370036,1.029633033403045,1.0365372560901747,1.031719999299138,-3.717715080909331,-2.414893912986821,-3.6618498413611085,0.6876117649279522,0.9398975320038525,0.7126840956031193,6b88d3682fe77ce8ad15b402197208ca4034cce6
6,-2.1598711450878434,-2.14028200203548,-2.1429492291737025,1.0290516431330579,1.0348306937372067,1.0347580564498142,-3.6834114970792196,-2.407615581558832,-3.9789810162785013,0.6953837653058419,0.9419366601053849,0.6500071325854668,6b88d3682fe77ce8ad15b402197208ca4034cce6
7,-2.148368323353786,-2.173111008339937,-2.141131252531853,1.0316034649070882,1.0275929173986809,1.0346273526331136,-3.696374615710232,-2.384800796909466,-3.8220379975239505,0.6926138104945929,0.9459163604349694,0.681541113409016,6b88d3682fe77ce8ad15b402197208ca4034cce6
8,-2.1546239053742897,-2.1454262819265106,-2.1328435168135282,1.0304559042549022,1.0315467551428035,1.0357576030637095,-3.474606024339517,-2.3773011330865637,-4.023429231054415,0.7341976072942076,0.9477176330545154,0.6396187682912383,6b88d3682fe77ce8ad15b402197208ca4034cce6
9,-2.153593213420774,-2.1597650963540636,-2.1470436001030686,1.0302749331421368,1.0299863858701495,1.033119393568015,-3.393414672486659,-2.3689112215683945,-4.045218172233327,0.7511572764364158,0.9485173570703704,0.6390999414533176,6b88d3682fe77ce8ad15b402197208ca4034cce6
